Number,Latency (µs)
4827,748391
4828,748393
4829,748398
4830,748400
4831,748404
4832,748406
4833,748408
4834,748412
4835,748414
4836,748418
4837,748424
4838,748424
4839,748430
4840,748430
4841,748436
4842,748439
4843,748441
4844,748446
4845,748447
4846,748452
4847,748460
4848,748467
4849,748473
4850,748478
4851,748482
4852,748494
4853,748498
4854,748502
4855,748506
4856,748513
4857,748517
4858,748522
4859,748527
4860,748532
4861,748538
4862,748544
4863,748548
4864,748554
4865,748559
4866,748566
4867,748572
4868,748577
4869,748582
4870,748589
4871,755893
4872,755896
4873,755900
4874,755901
4875,929261
4876,961436
4877,968580
4878,968592
4879,968600
4880,968608
4881,968625
4882,968635
4883,968644
4884,968653
4885,968664
4886,968672
4887,968678
4888,968689
4889,968692
4890,968697
4891,968709
4892,968715
4893,968729
4894,968731
4895,968737
4896,968742
4897,968742
4898,968748
4899,968753
4900,968758
4901,968769
4902,968775
4903,968783
4904,968795
4905,968802
4906,979750
4907,979756
4908,979762
4909,979767
4910,979777
4911,979783
4912,979792
4913,979804
4914,979812
4915,979816
4916,979824
4917,979836
4918,979840
4919,979849
4920,979853
4921,979866
4922,979924
4923,979932
4924,979940
4925,979947
4926,979951
4927,979959
4928,979960
4929,979971
4930,979976
4931,979984
4932,979987
4933,979991
4934,980003
4935,980008
4936,980012
4937,980028
4938,980034
4939,981028
4940,981038
4941,981620
4942,981626
4943,981636
4944,981641
4945,981646
4946,981660
4947,981664
4948,981670
4949,981678
4950,981688
4951,981693
4952,981698
4953,981736
4954,981741
4955,981745
4956,981753
4957,981759
4958,981764
4959,981773
4960,981779
4961,981793
4962,981798
4963,981815
4964,981819
4965,981827
4966,981832
4967,981840
4968,981855
4969,981860
4970,981869
4971,981873
4972,985963
4973,985967
4974,985984
4975,985987
4976,985988
4977,985995
4978,997483
4979,997490
4980,997500
4981,997506
4982,997518
4983,997523
4984,997535
4985,997540
4986,997545
4987,997556
4988,997559
4989,997569
4990,997574
4991,997587
4992,997592
4993,997597
4994,997604
4995,997609
4996,997618
4997,997627
4998,997635
4999,997639
